level,x,z
0,2816,3318
0,2816,3319
0,2816,3320
0,2816,3321
0,2816,3322
0,2816,3323
0,2816,3324
0,2816,3325
0,2816,3326
0,2816,3327
0,2817,3267
0,2817,3268
0,2817,3269
0,2817,3270
0,2817,3271
0,2817,3272
0,2817,3273
0,2817,3274
0,2817,3275
0,2817,3276
0,2817,3279
0,2817,3280
0,2817,3283
0,2817,3284
0,2817,3285
0,2817,3286
0,2817,3295
0,2817,3296
0,2817,3297
0,2817,3298
0,2817,3299
0,2817,3300
0,2817,3301
0,2817,3302
0,2817,3303
0,2817,3304
0,2817,3305
0,2817,3306
0,2817,3307
0,2817,3308
0,2817,3309
0,2817,3310
0,2817,3311
0,2817,3312
0,2817,3313
0,2817,3314
0,2817,3315
0,2817,3316
0,2817,3317
0,2817,3318
0,2817,3319
0,2817,3320
0,2817,3321
0,2817,3322
0,2817,3323
0,2817,3324
0,2817,3325
0,2817,3326
0,2817,3327
0,2818,3266
0,2818,3267
0,2818,3268
0,2818,3269
0,2818,3270
0,2818,3271
0,2818,3272
0,2818,3273
0,2818,3274
0,2818,3275
0,2818,3276
0,2818,3277
0,2818,3282
0,2818,3283
0,2818,3284
0,2818,3285
0,2818,3296
0,2818,3297
0,2818,3298
0,2818,3299
0,2818,3300
0,2818,3301
0,2818,3302
0,2818,3303
0,2818,3304
0,2818,3305
0,2818,3306
0,2818,3307
0,2818,3308
0,2818,3309
0,2818,3310
0,2818,3311
0,2818,3312
0,2818,3313
0,2818,3314
0,2818,3315
0,2818,3316
0,2818,3317
0,2818,3318
0,2818,3319
0,2818,3320
0,2818,3321
0,2818,3322
0,2818,3323
0,2818,3324
0,2818,3325
0,2818,3326
0,2818,3327
0,2819,3264
0,2819,3265
0,2819,3266
0,2819,3267
0,2819,3268
0,2819,3269
0,2819,3270
0,2819,3271
0,2819,3272
0,2819,3273
0,2819,3274
0,2819,3275
0,2819,3276
0,2819,3277
0,2819,3279
0,2819,3280
0,2819,3281
0,2819,3282
0,2819,3283
0,2819,3297
0,2819,3298
0,2819,3299
0,2819,3300
0,2819,3301
0,2819,3302
0,2819,3303
0,2819,3304
0,2819,3305
0,2819,3306
0,2819,3307
0,2819,3308
0,2819,3309
0,2819,3310
0,2819,3311
0,2819,3312
0,2819,3313
0,2819,3314
0,2819,3315
0,2819,3316
0,2819,3317
0,2819,3318
0,2819,3319
0,2819,3320
0,2819,3321
0,2819,3322
0,2819,3323
0,2819,3324
0,2819,3325
0,2819,3326
0,2819,3327
0,2820,3264
0,2820,3265
0,2820,3266
0,2820,3268
0,2820,3269
0,2820,3270
0,2820,3271
0,2820,3272
0,2820,3273
0,2820,3274
0,2820,3275
0,2820,3276
0,2820,3277
0,2820,3278
0,2820,3279
0,2820,3280
0,2820,3281
0,2820,3282
0,2820,3298
0,2820,3299
0,2820,3300
0,2820,3301
0,2820,3302
0,2820,3303
0,2820,3304
0,2820,3305
0,2820,3306
0,2820,3307
0,2820,3308
0,2820,3309
0,2820,3310
0,2820,3311
0,2820,3312
0,2820,3313
0,2820,3314
0,2820,3315
0,2820,3316
0,2820,3317
0,2820,3318
0,2820,3319
0,2820,3320
0,2820,3321
0,2820,3322
0,2820,3323
0,2820,3324
0,2820,3325
0,2820,3326
0,2820,3327
0,2821,3264
0,2821,3268
0,2821,3269
0,2821,3271
0,2821,3272
0,2821,3274
0,2821,3275
0,2821,3278
0,2821,3279
0,2821,3280
0,2821,3281
0,2821,3292
0,2821,3293
0,2821,3299
0,2821,3300
0,2821,3301
0,2821,3302
0,2821,3303
0,2821,3304
0,2821,3305
0,2821,3306
0,2821,3307
0,2821,3308
0,2821,3309
0,2821,3310
0,2821,3311
0,2821,3312
0,2821,3313
0,2821,3314
0,2821,3315
0,2821,3316
0,2821,3317
0,2821,3318
0,2821,3319
0,2821,3320
0,2821,3321
0,2821,3322
0,2821,3323
0,2821,3324
0,2821,3325
0,2821,3326
0,2821,3327
0,2822,3276
0,2822,3277
0,2822,3292
0,2822,3293
0,2822,3294
0,2822,3299
0,2822,3300
0,2822,3301
0,2822,3302
0,2822,3303
0,2822,3304
0,2822,3305
0,2822,3306
0,2822,3307
0,2822,3308
0,2822,3309
0,2822,3310
0,2822,3311
0,2822,3312
0,2822,3313
0,2822,3314
0,2822,3315
0,2822,3316
0,2822,3317
0,2822,3318
0,2822,3319
0,2822,3320
0,2822,3321
0,2822,3322
0,2822,3323
0,2822,3324
0,2822,3325
0,2822,3326
0,2822,3327
0,2823,3276
0,2823,3277
0,2823,3293
0,2823,3294
0,2823,3296
0,2823,3297
0,2823,3300
0,2823,3301
0,2823,3302
0,2823,3303
0,2823,3304
0,2823,3305
0,2823,3306
0,2823,3307
0,2823,3308
0,2823,3309
0,2823,3310
0,2823,3311
0,2823,3312
0,2823,3313
0,2823,3314
0,2823,3315
0,2823,3316
0,2823,3317
0,2823,3318
0,2823,3319
0,2823,3320
0,2823,3321
0,2823,3322
0,2823,3323
0,2823,3324
0,2823,3325
0,2823,3326
0,2823,3327
0,2824,3268
0,2824,3269
0,2824,3270
0,2824,3271
0,2824,3272
0,2824,3273
0,2824,3274
0,2824,3286
0,2824,3287
0,2824,3289
0,2824,3290
0,2824,3293
0,2824,3294
0,2824,3295
0,2824,3296
0,2824,3297
0,2824,3301
0,2824,3302
0,2824,3303
0,2824,3304
0,2824,3305
0,2824,3306
0,2824,3307
0,2824,3308
0,2824,3309
0,2824,3310
0,2824,3311
0,2824,3312
0,2824,3313
0,2824,3314
0,2824,3315
0,2824,3316
0,2824,3317
0,2824,3318
0,2824,3319
0,2824,3320
0,2824,3321
0,2824,3322
0,2824,3323
0,2824,3324
0,2824,3325
0,2824,3326
0,2824,3327
0,2825,3264
0,2825,3265
0,2825,3266
0,2825,3267
0,2825,3268
0,2825,3269
0,2825,3270
0,2825,3271
0,2825,3272
0,2825,3273
0,2825,3274
0,2825,3275
0,2825,3286
0,2825,3287
0,2825,3289
0,2825,3290
0,2825,3291
0,2825,3292
0,2825,3293
0,2825,3294
0,2825,3295
0,2825,3296
0,2825,3297
0,2825,3298
0,2825,3301
0,2825,3302
0,2825,3303
0,2825,3304
0,2825,3305
0,2825,3306
0,2825,3307
0,2825,3308
0,2825,3309
0,2825,3310
0,2825,3311
0,2825,3312
0,2825,3313
0,2825,3314
0,2825,3315
0,2825,3316
0,2825,3317
0,2825,3318
0,2825,3319
0,2825,3320
0,2825,3321
0,2825,3322
0,2825,3323
0,2825,3324
0,2825,3325
0,2825,3326
0,2825,3327
0,2826,3264
0,2826,3265
0,2826,3266
0,2826,3267
0,2826,3268
0,2826,3269
0,2826,3270
0,2826,3271
0,2826,3272
0,2826,3273
0,2826,3274
0,2826,3275
0,2826,3276
0,2826,3289
0,2826,3290
0,2826,3291
0,2826,3292
0,2826,3294
0,2826,3295
0,2826,3296
0,2826,3297
0,2826,3298
0,2826,3299
0,2826,3302
0,2826,3303
0,2826,3304
0,2826,3305
0,2826,3306
0,2826,3307
0,2826,3308
0,2826,3309
0,2826,3310
0,2826,3311
0,2826,3312
0,2826,3313
0,2826,3314
0,2826,3315
0,2826,3316
0,2826,3317
0,2826,3318
0,2826,3319
0,2826,3320
0,2826,3321
0,2826,3322
0,2826,3323
0,2826,3324
0,2826,3325
0,2826,3326
0,2826,3327
0,2827,3264
0,2827,3265
0,2827,3266
0,2827,3267
0,2827,3268
0,2827,3269
0,2827,3270
0,2827,3271
0,2827,3272
0,2827,3273
0,2827,3274
0,2827,3275
0,2827,3276
0,2827,3277
0,2827,3288
0,2827,3289
0,2827,3290
0,2827,3291
0,2827,3292
0,2827,3293
0,2827,3294
0,2827,3295
0,2827,3296
0,2827,3297
0,2827,3298
0,2827,3299
0,2827,3300
0,2827,3303
0,2827,3304
0,2827,3305
0,2827,3306
0,2827,3307
0,2827,3308
0,2827,3309
0,2827,3310
0,2827,3311
0,2827,3312
0,2827,3313
0,2827,3314
0,2827,3315
0,2827,3316
0,2827,3317
0,2827,3318
0,2827,3319
0,2827,3320
0,2827,3321
0,2827,3322
0,2827,3323
0,2827,3324
0,2827,3325
0,2827,3326
0,2827,3327
0,2828,3264
0,2828,3265
0,2828,3266
0,2828,3267
0,2828,3268
0,2828,3269
0,2828,3271
0,2828,3272
0,2828,3273
0,2828,3274
0,2828,3275
0,2828,3276
0,2828,3277
0,2828,3288
0,2828,3289
0,2828,3290
0,2828,3291
0,2828,3292
0,2828,3293
0,2828,3295
0,2828,3296
0,2828,3297
0,2828,3298
0,2828,3299
0,2828,3300
0,2828,3303
0,2828,3304
0,2828,3305
0,2828,3306
0,2828,3307
0,2828,3308
0,2828,3309
0,2828,3310
0,2828,3311
0,2828,3312
0,2828,3313
0,2828,3314
0,2828,3315
0,2828,3316
0,2828,3317
0,2828,3318
0,2828,3319
0,2828,3320
0,2828,3321
0,2828,3322
0,2828,3323
0,2828,3324
0,2828,3325
0,2828,3326
0,2828,3327
0,2829,3265
0,2829,3266
0,2829,3267
0,2829,3268
0,2829,3272
0,2829,3273
0,2829,3274
0,2829,3275
0,2829,3276
0,2829,3290
0,2829,3291
0,2829,3292
0,2829,3293
0,2829,3296
0,2829,3297
0,2829,3298
0,2829,3299
0,2829,3303
0,2829,3304
0,2829,3305
0,2829,3306
0,2829,3307
0,2829,3308
0,2829,3309
0,2829,3310
0,2829,3311
0,2829,3312
0,2829,3313
0,2829,3314
0,2829,3315
0,2829,3316
0,2829,3317
0,2829,3318
0,2829,3319
0,2829,3320
0,2829,3321
0,2829,3322
0,2829,3323
0,2829,3324
0,2829,3325
0,2829,3326
0,2829,3327
0,2830,3265
0,2830,3266
0,2830,3267
0,2830,3268
0,2830,3272
0,2830,3273
0,2830,3275
0,2830,3276
0,2830,3277
0,2830,3282
0,2830,3283
0,2830,3284
0,2830,3285
0,2830,3291
0,2830,3292
0,2830,3294
0,2830,3295
0,2830,3297
0,2830,3298
0,2830,3299
0,2830,3300
0,2830,3304
0,2830,3305
0,2830,3306
0,2830,3307
0,2830,3308
0,2830,3309
0,2830,3310
0,2830,3311
0,2830,3312
0,2830,3313
0,2830,3314
0,2830,3315
0,2830,3316
0,2830,3317
0,2830,3318
0,2830,3319
0,2830,3320
0,2830,3321
0,2830,3322
0,2830,3323
0,2830,3324
0,2830,3325
0,2830,3326
0,2830,3327
0,2831,3276
0,2831,3277
0,2831,3281
0,2831,3282
0,2831,3283
0,2831,3284
0,2831,3285
0,2831,3286
0,2831,3294
0,2831,3295
0,2831,3297
0,2831,3298
0,2831,3299
0,2831,3300
0,2831,3301
0,2831,3304
0,2831,3305
0,2831,3306
0,2831,3307
0,2831,3308
0,2831,3309
0,2831,3310
0,2831,3311
0,2831,3312
0,2831,3313
0,2831,3314
0,2831,3315
0,2831,3316
0,2831,3317
0,2831,3318
0,2831,3319
0,2831,3320
0,2831,3321
0,2831,3322
0,2831,3323
0,2831,3324
0,2831,3325
0,2831,3326
0,2831,3327
0,2832,3281
0,2832,3282
0,2832,3283
0,2832,3284
0,2832,3285
0,2832,3286
0,2832,3287
0,2832,3292
0,2832,3293
0,2832,3294
0,2832,3297
0,2832,3298
0,2832,3299
0,2832,3300
0,2832,3301
0,2832,3305
0,2832,3306
0,2832,3307
0,2832,3308
0,2832,3309
0,2832,3310
0,2832,3311
0,2832,3312
0,2832,3313
0,2832,3314
0,2832,3315
0,2832,3316
0,2832,3317
0,2832,3318
0,2832,3319
0,2832,3320
0,2832,3321
0,2832,3322
0,2832,3323
0,2832,3324
0,2832,3325
0,2832,3326
0,2832,3327
0,2833,3281
0,2833,3282
0,2833,3283
0,2833,3284
0,2833,3285
0,2833,3286
0,2833,3287
0,2833,3288
0,2833,3291
0,2833,3292
0,2833,3293
0,2833,3295
0,2833,3296
0,2833,3298
0,2833,3299
0,2833,3300
0,2833,3301
0,2833,3305
0,2833,3306
0,2833,3307
0,2833,3308
0,2833,3309
0,2833,3310
0,2833,3311
0,2833,3312
0,2833,3313
0,2833,3314
0,2833,3315
0,2833,3316
0,2833,3317
0,2833,3318
0,2833,3319
0,2833,3320
0,2833,3321
0,2833,3322
0,2833,3323
0,2833,3324
0,2833,3325
0,2833,3326
0,2833,3327
0,2834,3281
0,2834,3282
0,2834,3283
0,2834,3284
0,2834,3285
0,2834,3286
0,2834,3287
0,2834,3288
0,2834,3289
0,2834,3292
0,2834,3293
0,2834,3294
0,2834,3299
0,2834,3300
0,2834,3301
0,2834,3305
0,2834,3306
0,2834,3307
0,2834,3308
0,2834,3309
0,2834,3310
0,2834,3311
0,2834,3312
0,2834,3313
0,2834,3314
0,2834,3315
0,2834,3316
0,2834,3317
0,2834,3318
0,2834,3319
0,2834,3320
0,2834,3321
0,2834,3322
0,2834,3323
0,2834,3324
0,2834,3325
0,2834,3326
0,2834,3327
0,2835,3282
0,2835,3283
0,2835,3284
0,2835,3285
0,2835,3287
0,2835,3288
0,2835,3289
0,2835,3291
0,2835,3293
0,2835,3294
0,2835,3299
0,2835,3300
0,2835,3301
0,2835,3306
0,2835,3307
0,2835,3308
0,2835,3309
0,2835,3310
0,2835,3311
0,2835,3312
0,2835,3313
0,2835,3314
0,2835,3315
0,2835,3316
0,2835,3317
0,2835,3318
0,2835,3319
0,2835,3320
0,2835,3321
0,2835,3322
0,2835,3323
0,2835,3324
0,2835,3325
0,2835,3326
0,2835,3327
0,2836,3282
0,2836,3283
0,2836,3287
0,2836,3288
0,2836,3289
0,2836,3290
0,2836,3299
0,2836,3300
0,2836,3301
0,2836,3302
0,2836,3303
0,2836,3304
0,2836,3307
0,2836,3308
0,2836,3309
0,2836,3310
0,2836,3311
0,2836,3312
0,2836,3313
0,2836,3314
0,2836,3315
0,2836,3316
0,2836,3317
0,2836,3318
0,2836,3319
0,2836,3320
0,2836,3321
0,2836,3322
0,2836,3323
0,2836,3324
0,2836,3325
0,2836,3326
0,2836,3327
0,2837,3266
0,2837,3267
0,2837,3268
0,2837,3282
0,2837,3283
0,2837,3288
0,2837,3289
0,2837,3291
0,2837,3299
0,2837,3300
0,2837,3301
0,2837,3302
0,2837,3303
0,2837,3304
0,2837,3307
0,2837,3308
0,2837,3309
0,2837,3310
0,2837,3311
0,2837,3312
0,2837,3313
0,2837,3314
0,2837,3315
0,2837,3316
0,2837,3317
0,2837,3318
0,2837,3319
0,2837,3320
0,2837,3321
0,2837,3322
0,2837,3323
0,2837,3324
0,2837,3325
0,2837,3326
0,2837,3327
0,2838,3265
0,2838,3266
0,2838,3267
0,2838,3268
0,2838,3269
0,2838,3273
0,2838,3274
0,2838,3275
0,2838,3285
0,2838,3286
0,2838,3288
0,2838,3289
0,2838,3290
0,2838,3291
0,2838,3300
0,2838,3301
0,2838,3302
0,2838,3307
0,2838,3308
0,2838,3309
0,2838,3310
0,2838,3311
0,2838,3312
0,2838,3313
0,2838,3314
0,2838,3315
0,2838,3316
0,2838,3317
0,2838,3318
0,2838,3319
0,2838,3320
0,2838,3321
0,2838,3322
0,2838,3323
0,2838,3324
0,2838,3325
0,2838,3326
0,2838,3327
0,2839,3264
0,2839,3265
0,2839,3266
0,2839,3267
0,2839,3268
0,2839,3269
0,2839,3270
0,2839,3271
0,2839,3272
0,2839,3273
0,2839,3274
0,2839,3275
0,2839,3285
0,2839,3286
0,2839,3288
0,2839,3289
0,2839,3290
0,2839,3291
0,2839,3292
0,2839,3300
0,2839,3301
0,2839,3302
0,2839,3303
0,2839,3307
0,2839,3308
0,2839,3309
0,2839,3310
0,2839,3311
0,2839,3312
0,2839,3313
0,2839,3314
0,2839,3315
0,2839,3316
0,2839,3317
0,2839,3318
0,2839,3319
0,2839,3320
0,2839,3321
0,2839,3322
0,2839,3323
0,2839,3324
0,2839,3325
0,2839,3326
0,2839,3327
0,2840,3264
0,2840,3265
0,2840,3266
0,2840,3267
0,2840,3268
0,2840,3269
0,2840,3270
0,2840,3271
0,2840,3272
0,2840,3273
0,2840,3279
0,2840,3280
0,2840,3288
0,2840,3289
0,2840,3290
0,2840,3291
0,2840,3292
0,2840,3300
0,2840,3301
0,2840,3302
0,2840,3303
0,2840,3304
0,2840,3308
0,2840,3309
0,2840,3310
0,2840,3311
0,2840,3312
0,2840,3313
0,2840,3314
0,2840,3315
0,2840,3316
0,2840,3317
0,2840,3318
0,2840,3319
0,2840,3320
0,2840,3321
0,2840,3322
0,2840,3323
0,2840,3324
0,2840,3325
0,2840,3326
0,2840,3327
0,2841,3264
0,2841,3267
0,2841,3268
0,2841,3269
0,2841,3270
0,2841,3272
0,2841,3273
0,2841,3274
0,2841,3275
0,2841,3276
0,2841,3277
0,2841,3278
0,2841,3279
0,2841,3280
0,2841,3282
0,2841,3283
0,2841,3287
0,2841,3288
0,2841,3289
0,2841,3290
0,2841,3291
0,2841,3292
0,2841,3300
0,2841,3301
0,2841,3302
0,2841,3303
0,2841,3304
0,2841,3308
0,2841,3309
0,2841,3310
0,2841,3311
0,2841,3312
0,2841,3313
0,2841,3314
0,2841,3315
0,2841,3316
0,2841,3317
0,2841,3318
0,2841,3319
0,2841,3320
0,2841,3321
0,2841,3322
0,2841,3323
0,2841,3324
0,2841,3325
0,2841,3326
0,2841,3327
0,2842,3264
0,2842,3265
0,2842,3266
0,2842,3267
0,2842,3268
0,2842,3270
0,2842,3271
0,2842,3272
0,2842,3273
0,2842,3274
0,2842,3275
0,2842,3276
0,2842,3277
0,2842,3278
0,2842,3279
0,2842,3280
0,2842,3281
0,2842,3282
0,2842,3283
0,2842,3287
0,2842,3288
0,2842,3289
0,2842,3290
0,2842,3291
0,2842,3292
0,2842,3300
0,2842,3301
0,2842,3302
0,2842,3303
0,2842,3304
0,2842,3309
0,2842,3310
0,2842,3311
0,2842,3312
0,2842,3313
0,2842,3314
0,2842,3315
0,2842,3316
0,2842,3317
0,2842,3318
0,2842,3319
0,2842,3320
0,2842,3321
0,2842,3322
0,2842,3323
0,2842,3324
0,2842,3325
0,2842,3326
0,2842,3327
0,2843,3264
0,2843,3265
0,2843,3266
0,2843,3267
0,2843,3268
0,2843,3269
0,2843,3270
0,2843,3271
0,2843,3272
0,2843,3273
0,2843,3274
0,2843,3275
0,2843,3276
0,2843,3277
0,2843,3278
0,2843,3279
0,2843,3280
0,2843,3281
0,2843,3282
0,2843,3283
0,2843,3284
0,2843,3286
0,2843,3287
0,2843,3288
0,2843,3289
0,2843,3290
0,2843,3291
0,2843,3292
0,2843,3301
0,2843,3302
0,2843,3303
0,2843,3304
0,2843,3309
0,2843,3310
0,2843,3311
0,2843,3312
0,2843,3313
0,2843,3314
0,2843,3315
0,2843,3316
0,2843,3317
0,2843,3318
0,2843,3319
0,2843,3320
0,2843,3321
0,2843,3322
0,2843,3323
0,2843,3324
0,2843,3325
0,2843,3326
0,2843,3327
0,2844,3265
0,2844,3266
0,2844,3267
0,2844,3268
0,2844,3269
0,2844,3270
0,2844,3271
0,2844,3272
0,2844,3273
0,2844,3274
0,2844,3275
0,2844,3276
0,2844,3277
0,2844,3278
0,2844,3279
0,2844,3280
0,2844,3281
0,2844,3282
0,2844,3283
0,2844,3284
0,2844,3285
0,2844,3286
0,2844,3287
0,2844,3288
0,2844,3289
0,2844,3290
0,2844,3301
0,2844,3302
0,2844,3303
0,2844,3304
0,2844,3306
0,2844,3307
0,2844,3308
0,2844,3309
0,2844,3310
0,2844,3311
0,2844,3312
0,2844,3313
0,2844,3314
0,2844,3315
0,2844,3316
0,2844,3317
0,2844,3318
0,2844,3319
0,2844,3320
0,2844,3321
0,2844,3322
0,2844,3323
0,2844,3324
0,2844,3325
0,2844,3326
0,2844,3327
0,2845,3272
0,2845,3273
0,2845,3274
0,2845,3275
0,2845,3276
0,2845,3279
0,2845,3280
0,2845,3281
0,2845,3282
0,2845,3283
0,2845,3284
0,2845,3285
0,2845,3286
0,2845,3287
0,2845,3289
0,2845,3290
0,2845,3302
0,2845,3303
0,2845,3304
0,2845,3306
0,2845,3307
0,2845,3308
0,2845,3309
0,2845,3310
0,2845,3311
0,2845,3312
0,2845,3313
0,2845,3314
0,2845,3315
0,2845,3316
0,2845,3317
0,2845,3318
0,2845,3319
0,2845,3320
0,2845,3321
0,2845,3322
0,2845,3323
0,2845,3324
0,2845,3325
0,2845,3326
0,2845,3327
0,2846,3274
0,2846,3275
0,2846,3280
0,2846,3281
0,2846,3282
0,2846,3283
0,2846,3284
0,2846,3285
0,2846,3286
0,2846,3302
0,2846,3303
0,2846,3304
0,2846,3309
0,2846,3310
0,2846,3311
0,2846,3312
0,2846,3313
0,2846,3314
0,2846,3315
0,2846,3316
0,2846,3317
0,2846,3318
0,2846,3319
0,2846,3320
0,2846,3321
0,2846,3322
0,2846,3323
0,2846,3324
0,2846,3325
0,2846,3326
0,2846,3327
0,2847,3271
0,2847,3272
0,2847,3292
0,2847,3293
0,2847,3302
0,2847,3303
0,2847,3304
0,2847,3309
0,2847,3310
0,2847,3311
0,2847,3312
0,2847,3313
0,2847,3314
0,2847,3315
0,2847,3316
0,2847,3317
0,2847,3318
0,2847,3319
0,2847,3320
0,2847,3321
0,2847,3322
0,2847,3323
0,2847,3324
0,2847,3325
0,2847,3326
0,2847,3327
0,2848,3264
0,2848,3266
0,2848,3267
0,2848,3268
0,2848,3269
0,2848,3270
0,2848,3271
0,2848,3272
0,2848,3273
0,2848,3274
0,2848,3275
0,2848,3276
0,2848,3277
0,2848,3292
0,2848,3293
0,2848,3294
0,2848,3303
0,2848,3304
0,2848,3309
0,2848,3310
0,2848,3311
0,2848,3312
0,2848,3313
0,2848,3314
0,2848,3315
0,2848,3316
0,2848,3317
0,2848,3318
0,2848,3319
0,2848,3320
0,2848,3321
0,2848,3322
0,2848,3323
0,2848,3324
0,2848,3325
0,2848,3326
0,2848,3327
0,2849,3264
0,2849,3265
0,2849,3266
0,2849,3267
0,2849,3268
0,2849,3269
0,2849,3270
0,2849,3271
0,2849,3272
0,2849,3273
0,2849,3274
0,2849,3275
0,2849,3276
0,2849,3277
0,2849,3278
0,2849,3279
0,2849,3280
0,2849,3285
0,2849,3286
0,2849,3292
0,2849,3293
0,2849,3294
0,2849,3310
0,2849,3311
0,2849,3312
0,2849,3313
0,2849,3314
0,2849,3315
0,2849,3316
0,2849,3317
0,2849,3318
0,2849,3319
0,2849,3320
0,2849,3321
0,2849,3322
0,2849,3323
0,2849,3324
0,2849,3325
0,2849,3326
0,2849,3327
0,2850,3264
0,2850,3265
0,2850,3266
0,2850,3267
0,2850,3268
0,2850,3269
0,2850,3270
0,2850,3271
0,2850,3272
0,2850,3273
0,2850,3274
0,2850,3275
0,2850,3276
0,2850,3277
0,2850,3278
0,2850,3279
0,2850,3280
0,2850,3281
0,2850,3282
0,2850,3285
0,2850,3286
0,2850,3287
0,2850,3310
0,2850,3311
0,2850,3312
0,2850,3313
0,2850,3314
0,2850,3315
0,2850,3316
0,2850,3317
0,2850,3318
0,2850,3319
0,2850,3320
0,2850,3321
0,2850,3322
0,2850,3323
0,2850,3324
0,2850,3325
0,2850,3326
0,2850,3327
0,2851,3265
0,2851,3266
0,2851,3267
0,2851,3268
0,2851,3269
0,2851,3270
0,2851,3271
0,2851,3272
0,2851,3273
0,2851,3274
0,2851,3277
0,2851,3278
0,2851,3279
0,2851,3280
0,2851,3281
0,2851,3282
0,2851,3283
0,2851,3284
0,2851,3285
0,2851,3286
0,2851,3287
0,2851,3288
0,2851,3289
0,2851,3290
0,2851,3295
0,2851,3296
0,2851,3311
0,2851,3312
0,2851,3313
0,2851,3314
0,2851,3315
0,2851,3316
0,2851,3317
0,2851,3318
0,2851,3319
0,2851,3320
0,2851,3321
0,2851,3322
0,2851,3323
0,2851,3324
0,2851,3325
0,2851,3326
0,2851,3327
0,2852,3273
0,2852,3274
0,2852,3279
0,2852,3280
0,2852,3281
0,2852,3282
0,2852,3283
0,2852,3284
0,2852,3285
0,2852,3286
0,2852,3287
0,2852,3288
0,2852,3289
0,2852,3290
0,2852,3291
0,2852,3292
0,2852,3293
0,2852,3295
0,2852,3296
0,2852,3310
0,2852,3311
0,2852,3312
0,2852,3313
0,2852,3314
0,2852,3315
0,2852,3316
0,2852,3317
0,2852,3318
0,2852,3319
0,2852,3320
0,2852,3321
0,2852,3322
0,2852,3323
0,2852,3324
0,2852,3325
0,2852,3326
0,2852,3327
0,2853,3282
0,2853,3283
0,2853,3284
0,2853,3285
0,2853,3286
0,2853,3287
0,2853,3288
0,2853,3289
0,2853,3290
0,2853,3291
0,2853,3292
0,2853,3293
0,2853,3294
0,2853,3295
0,2853,3296
0,2853,3297
0,2853,3298
0,2853,3299
0,2853,3310
0,2853,3311
0,2853,3312
0,2853,3313
0,2853,3314
0,2853,3315
0,2853,3316
0,2853,3317
0,2853,3318
0,2853,3319
0,2853,3320
0,2853,3321
0,2853,3322
0,2853,3323
0,2853,3324
0,2853,3325
0,2853,3326
0,2853,3327
0,2854,3284
0,2854,3285
0,2854,3286
0,2854,3287
0,2854,3288
0,2854,3289
0,2854,3290
0,2854,3291
0,2854,3292
0,2854,3293
0,2854,3294
0,2854,3295
0,2854,3296
0,2854,3297
0,2854,3298
0,2854,3299
0,2854,3308
0,2854,3309
0,2854,3310
0,2854,3311
0,2854,3312
0,2854,3313
0,2854,3314
0,2854,3315
0,2854,3316
0,2854,3317
0,2854,3318
0,2854,3319
0,2854,3320
0,2854,3321
0,2854,3322
0,2854,3323
0,2854,3324
0,2854,3325
0,2854,3326
0,2854,3327
0,2855,3284
0,2855,3285
0,2855,3286
0,2855,3287
0,2855,3288
0,2855,3289
0,2855,3290
0,2855,3291
0,2855,3292
0,2855,3293
0,2855,3294
0,2855,3295
0,2855,3296
0,2855,3297
0,2855,3298
0,2855,3299
0,2855,3308
0,2855,3309
0,2855,3310
0,2855,3311
0,2855,3312
0,2855,3313
0,2855,3314
0,2855,3315
0,2855,3316
0,2855,3317
0,2855,3318
0,2855,3319
0,2855,3320
0,2855,3321
0,2855,3322
0,2855,3323
0,2855,3324
0,2855,3325
0,2855,3326
0,2855,3327
0,2856,3274
0,2856,3275
0,2856,3284
0,2856,3285
0,2856,3286
0,2856,3287
0,2856,3288
0,2856,3289
0,2856,3290
0,2856,3291
0,2856,3292
0,2856,3293
0,2856,3294
0,2856,3295
0,2856,3296
0,2856,3297
0,2856,3298
0,2856,3307
0,2856,3308
0,2856,3309
0,2856,3310
0,2856,3311
0,2856,3312
0,2856,3313
0,2856,3314
0,2856,3315
0,2856,3316
0,2856,3317
0,2856,3318
0,2856,3319
0,2856,3320
0,2856,3321
0,2856,3322
0,2856,3323
0,2856,3324
0,2856,3325
0,2856,3326
0,2856,3327
0,2857,3264
0,2857,3273
0,2857,3274
0,2857,3275
0,2857,3276
0,2857,3277
0,2857,3285
0,2857,3286
0,2857,3287
0,2857,3288
0,2857,3289
0,2857,3290
0,2857,3291
0,2857,3292
0,2857,3293
0,2857,3294
0,2857,3295
0,2857,3296
0,2857,3297
0,2857,3305
0,2857,3306
0,2857,3307
0,2857,3308
0,2857,3309
0,2857,3310
0,2857,3311
0,2857,3312
0,2857,3313
0,2857,3314
0,2857,3315
0,2857,3316
0,2857,3317
0,2857,3318
0,2857,3319
0,2857,3320
0,2857,3321
0,2857,3322
0,2857,3323
0,2857,3324
0,2857,3325
0,2857,3326
0,2857,3327
0,2858,3264
0,2858,3265
0,2858,3266
0,2858,3273
0,2858,3274
0,2858,3275
0,2858,3276
0,2858,3277
0,2858,3286
0,2858,3287
0,2858,3288
0,2858,3289
0,2858,3290
0,2858,3291
0,2858,3292
0,2858,3293
0,2858,3294
0,2858,3295
0,2858,3296
0,2858,3297
0,2858,3303
0,2858,3304
0,2858,3305
0,2858,3306
0,2858,3307
0,2858,3308
0,2858,3309
0,2858,3310
0,2858,3311
0,2858,3312
0,2858,3313
0,2858,3314
0,2858,3315
0,2858,3316
0,2858,3317
0,2858,3318
0,2858,3319
0,2858,3320
